"CRNII","lbin","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","LAT","LONG"
"2013008",625,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",650,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",675,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",700,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",725,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",750,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013008",775,0,0,0,0,0,0,0,0,0,0,0,0,41.9795,-82.606
"2013009",175,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",200,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",225,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",250,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",275,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",300,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",325,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",350,0,0,1,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",375,0,0,2,2,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",400,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",425,0,0,0,0,1,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",450,0,0,1,0,1,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",475,0,0,1,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",500,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",525,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",550,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",575,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",600,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",625,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",650,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",675,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",700,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",725,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",750,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013009",775,0,0,0,0,0,0,0,0,0,0,0,0,41.978,-82.77466667
"2013010",175,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",200,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",225,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",250,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",275,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",300,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",325,0,1,5,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",350,0,1,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",375,0,0,1,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",400,0,0,1,1,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",425,0,0,1,3,1,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",450,0,0,1,2,2,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",475,0,0,1,0,1,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",500,0,0,0,0,1,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",525,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",550,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",575,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",600,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",625,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",650,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",675,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",700,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",725,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",750,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013010",775,0,0,0,0,0,0,0,0,0,0,0,0,41.85566667,-82.772
"2013011",175,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",200,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",225,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",250,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",275,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",300,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",325,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",350,0,0,1,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",375,0,1,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",400,0,0,0,1,1,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",425,0,0,0,2,3,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",450,0,0,0,2,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",475,0,0,0,1,1,0,1,0,0,0,0,0,41.81216667,-82.56366667
"2013011",500,0,0,0,0,0,0,1,0,0,0,0,0,41.81216667,-82.56366667
"2013011",525,0,0,0,0,0,0,2,0,0,0,0,0,41.81216667,-82.56366667
"2013011",550,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",575,0,0,0,0,0,0,3,0,0,0,0,0,41.81216667,-82.56366667
"2013011",600,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",625,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",650,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",675,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",700,0,0,0,0,0,0,0,1,0,0,0,0,41.81216667,-82.56366667
"2013011",725,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",750,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013011",775,0,0,0,0,0,0,0,0,0,0,0,0,41.81216667,-82.56366667
"2013012",175,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",200,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",225,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",250,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",275,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",300,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",325,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",350,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",375,0,0,0,0,1,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",400,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",425,0,0,0,0,1,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",450,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",475,0,0,0,0,1,1,0,0,0,0,0,0,41.68683333,-82.428
"2013012",500,0,0,0,0,0,1,1,0,0,0,0,0,41.68683333,-82.428
"2013012",525,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",550,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",575,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",600,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",625,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",650,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",675,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",700,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",725,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",750,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013012",775,0,0,0,0,0,0,0,0,0,0,0,0,41.68683333,-82.428
"2013013",175,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",200,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",225,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",250,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",275,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",300,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",325,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",350,0,0,1,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",375,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",400,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",425,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",450,0,0,0,1,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",475,0,0,0,0,1,0,2,0,0,0,0,0,41.77533333,-82.27166667
"2013013",500,0,0,0,1,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",525,0,0,0,1,1,0,1,0,0,0,0,0,41.77533333,-82.27166667
"2013013",550,0,0,0,0,0,2,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",575,0,0,0,0,0,0,0,2,0,0,0,0,41.77533333,-82.27166667
"2013013",600,0,0,0,0,0,0,0,0,0,1,0,0,41.77533333,-82.27166667
"2013013",625,0,0,0,0,0,0,0,0,1,0,0,0,41.77533333,-82.27166667
"2013013",650,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",675,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",700,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",725,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",750,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013013",775,0,0,0,0,0,0,0,0,0,0,0,0,41.77533333,-82.27166667
"2013014",175,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",200,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",225,1,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",250,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",275,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",300,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",325,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",350,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",375,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",400,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",425,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",450,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",475,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",500,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",525,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",550,0,0,0,0,0,0,1,0,0,0,0,0,41.94216667,-82.35766667
"2013014",575,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",600,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",625,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",650,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",675,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",700,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",725,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",750,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
"2013014",775,0,0,0,0,0,0,0,0,0,0,0,0,41.94216667,-82.35766667
